Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,componentnumber,strongcompnum,eigencentrality,modularity_class,pageranks
78579,78579,,2,1,3,6,5,11,0,0,0,0,0.002712,0,0.5,0,907,0.02596,112,0.000121
1585,1585,,0,1,1,0,1,1,1,1,1,0,0,0.002289,0,0,912,0,1,0.000112
9787,9787,,0,20,20,0,43,43,2,0.916667,0.954545,0,0,0.014948,0.005263,0,923,0,118,0.000112
125953,125953,,2,1,3,12,6,18,0,0,0,0,0.001376,0,0.5,0,922,0.018516,118,0.000117
15884,15884,,5,1,6,9,4,13,0,0,0,0,0.007257,0,0.2,0,921,0.061178,105,0.00023
23826,23826,,2,0,2,2,0,2,0,0,0,0,0.001816,0,0,0,920,0.008252,8,0.000166
122139,122139,,4,1,5,13,9,22,0,0,0,0,0.001537,0,0.25,0,919,0.037032,118,0.000249
128071,128071,,6,1,7,34,25,59,0,0,0,0,0.019216,0,0.166667,0,6,0.101634,118,0.000167
18792,18792,,2,1,3,4,2,6,0,0,0,0,0.001376,0,0.5,0,918,0.018516,118,0.000117
110445,110445,,3,1,4,4,1,5,0,0,0,0,0.001388,0,0.333333,0,598,0.056017,118,0.000187
24197,24197,,4,1,5,17,10,27,0,0,0,0,0.003715,0,0.333333,0,338,0.127966,118,0.000189
18333,18333,,2,2,4,6,6,12,1,1,1,1,0.001376,0.000647,0.333333,0,917,0.018516,1,0.000117
40899,40899,,2,1,3,3,2,5,0,0,0,0,0.001376,0,0.5,0,915,0.018516,118,0.000117
27096,27096,,1,0,1,1,0,1,0,0,0,0,0.001376,0,0,0,914,0.004126,118,0.000117
15354,15354,,2,3,5,9,7,16,1,1,1,0,0.001376,0.002175,0.416667,0,913,0.018516,118,0.000117
127150,127150,,3,1,4,8,6,14,0,0,0,0,0.00442,0,0.333333,0,664,0.042662,119,0.000155
34397,34397,,1,10,11,5,17,22,2,0.909091,0.95,0,0,0.012368,0.1,0,928,0.009258,129,0.000112
125790,125790,,2,1,3,3,2,5,0,0,0,0,0.001138,0,0.5,0,927,0.02596,129,0.000122
122733,122733,,2,0,2,2,0,2,0,0,0,0,0.002136,0,0,0,926,0.018516,125,0.000132
86452,86452,,3,1,4,4,1,5,0,0,0,0,0.005137,0,0.333333,0,925,0.042662,129,0.000127
109086,109086,,2,1,3,4,2,6,0,0,0,0,0.001138,0,0.5,0,924,0.02596,129,0.000122
67168,67168,,0,10,10,0,12,12,2,0.916667,0.954545,0,0,0.028215,0,0,934,0,119,0.000112
109826,109826,,2,1,3,8,7,15,0,0,0,0,0.002597,0,0.5,0,933,0.018516,119,0.000122
128858,128858,,2,1,3,2,1,3,0,0,0,0,0.002597,0,0.5,0,932,0.018516,119,0.000122
112104,112104,,3,1,4,8,4,12,0,0,0,0,0.005951,0,0.333333,0,931,0.035218,119,0.000134
71724,71724,,3,1,4,3,1,4,0,0,0,0,0.004074,0,0.333333,0,930,0.027774,119,0.000146
101811,101811,,2,2,4,4,4,8,1,1,1,1,0.002597,0.019403,0.333333,0,929,0.018516,119,0.000122
108130,108130,,1,1,2,3,3,6,0,0,0,0,0,0,0,108,935,0.009258,120,0.000112
9842,9842,,1,2,3,2,3,5,1,1,1,0,0,0.000172,0.5,0,936,0.009258,121,0.000112
129366,129366,,7,1,8,11,5,16,0,0,0,0,0.001867,0,0.142857,0,221,0.122836,121,0.000373
42620,42620,,1,1,2,7,7,14,0,0,0,0,0,0,0,109,937,0.009258,122,0.000112
59006,59006,,1,1,2,4,4,8,0,0,0,0,0,0,0,110,938,0.009258,123,0.000112
42636,42636,,1,1,2,10,10,20,0,0,0,0,0,0,0,111,939,0.009258,124,0.000112
18061,18061,,0,12,12,0,15,15,4,0.480769,0.66,0,0,0.027914,0,0,944,0,125,0.000112
77531,77531,,3,1,4,3,1,4,0,0,0,0,0.003566,0,0.333333,0,943,0.035218,125,0.00013
55007,55007,,2,1,3,3,2,5,0,0,0,0,0.002569,0,0.5,0,942,0.018516,125,0.00012
21711,21711,,3,1,4,4,1,5,0,0,0,0,0.078767,0,0.333333,0,941,0.035218,173,0.000121
20946,20946,,2,2,4,11,11,22,3,0.44,0.484848,11,0.002569,0.000292,0.333333,0,940,0.018516,125,0.00012
83605,83605,,1,3,4,1,3,4,1,1,1,0,0,0.021574,0.333333,0,945,0.009258,130,0.000112
91800,91800,,1,1,2,1,1,2,0,0,0,0,0,0,0,112,946,0.009258,126,0.000112
67225,67225,,1,1,2,1,1,2,0,0,0,0,0,0,0,113,947,0.009258,127,0.000112
1695,1695,,1,17,18,19,37,56,4,0.532258,0.689394,0,0,0.043445,0.0625,0,956,0.009258,12,0.000112
53771,53771,,2,1,3,8,7,15,0,0,0,0,0.003999,0,0.5,0,955,0.02596,12,0.000118
19734,19734,,1,1,2,1,1,2,2,0.666667,0.75,2,0.003999,0.000895,0,0,954,0.009258,208,0.000118
39532,39532,,5,1,6,18,14,32,0,0,0,0,0.006085,0,0.2,0,47,0.172023,59,0.000244
5246,5246,,2,1,3,2,1,3,0,0,0,0,0.003999,0,0.5,0,951,0.02596,12,0.000118
1199234,1199234,,3,1,4,3,1,4,0,0,0,0,0.080197,0,0.333333,0,950,0.042662,12,0.000119
2658202,2658202,,3,6,9,6,10,16,2,0.857143,0.916667,22,0.004765,0.026694,0.142857,0,127,0.059745,74,0.000135
73628,73628,,3,0,3,5,0,5,0,0,0,0,0.006526,0,0,0,949,0.027774,59,0.000192
6902,6902,,1,0,1,1,0,1,0,0,0,0,0.003999,0,0,0,948,0.009258,12,0.000118
26282,26282,,1,1,2,3,3,6,0,0,0,0,0,0,0,114,957,0.009258,128,0.000112
35697,35697,,2,1,3,2,1,3,0,0,0,0,0.0025,0,0.5,0,736,0.040848,121,0.000137
37740,37740,,2,1,3,6,5,11,0,0,0,0,0.001102,0,0.5,0,676,0.048292,212,0.000155
34509,34509,,1,36,37,9,67,76,2,0.843137,0.906977,0,0,0.113537,0.030159,0,970,0.009258,129,0.000112
36182,36182,,2,1,3,4,3,7,0,0,0,0,0.01045,0,0.5,0,969,0.02596,129,0.000114
70702,70702,,5,1,6,15,8,23,0,0,0,0,0.027207,0,0.2,0,843,0.089421,119,0.000143
39189,39189,,6,1,7,9,2,11,0,0,0,0,0.021311,0,0.166667,0,446,0.146299,12,0.00018
118854,118854,,2,1,3,7,3,10,0,0,0,0,0.01045,0,0.5,0,968,0.02596,129,0.000114
130640,130640,,11,1,12,29,15,44,0,0,0,0,0.022956,0,0.090909,0,967,0.178473,121,0.000435
446497,446497,,4,2,6,6,4,10,1,1,1,4,0.091732,0,0.2,0,513,0.069764,133,0.000127
87234,87234,,3,3,6,7,5,12,1,1,1,3,0.013248,0.001894,0.25,0,966,0.042662,121,0.000123
77673,77673,,3,1,4,11,8,19,0,0,0,0,0.012525,0,0.333333,0,965,0.042662,129,0.000123
40834,40834,,3,1,4,5,3,8,0,0,0,0,0.010539,0,0.333333,0,325,0.063461,118,0.000193
47301,47301,,1,0,1,1,0,1,0,0,0,0,0.01045,0,0,0,964,0.009258,129,0.000114
78828,78828,,3,1,4,6,3,9,0,0,0,0,0.020966,0,0.333333,0,963,0.042662,129,0.000117
48461,48461,,5,1,6,9,4,13,0,0,0,0,0.015901,0,0.2,0,273,0.123097,121,0.000243
89303,89303,,8,1,9,20,10,30,0,0,0,0,0.018652,0,0.142857,0,952,0.170725,208,0.000384
112356,112356,,2,1,3,2,1,3,0,0,0,0,0.01045,0,0.5,0,962,0.02596,129,0.000114
95735,95735,,4,1,5,22,18,40,0,0,0,0,0.019086,0,0.25,0,961,0.044476,129,0.000147
54684,54684,,4,4,8,9,12,21,1,1,1,9,0.013136,0.025926,0.142857,0,960,0.05192,59,0.000234
55935,55935,,5,1,6,16,12,28,0,0,0,0,0.017875,0,0.2,0,958,0.086466,208,0.000161
116431,116431,,1,1,2,2,2,4,0,0,0,0,0,0,0,115,971,0.009258,131,0.000112
83664,83664,,1,5,6,1,7,8,1,1,1,0,0,0.015485,0.2,0,972,0.009258,129,0.000112
26334,26334,,1,8,9,8,16,24,1,1,1,0,0,0.037404,0.125,0,976,0.009258,19,0.000112
88493,88493,,6,1,7,10,5,15,0,0,0,0,0.016954,0,0.166667,0,149,0.17378,12,0.000223
117092,117092,,2,1,3,6,5,11,0,0,0,0,0.003443,0,0.5,0,975,0.02596,19,0.000124
1038182,1038182,,3,1,4,7,5,12,0,0,0,0,0.006241,0,0.333333,0,974,0.042662,121,0.000132
54311,54311,,2,0,2,2,0,2,0,0,0,0,0.003787,0,0,0,973,0.018516,119,0.000141
1768,1768,,1,4,5,15,18,33,2,0.666667,0.75,0,0,0.00096,0.25,0,978,0.009258,70,0.000112
21004,21004,,2,1,3,3,2,5,0,0,0,0,0.000088,0,0.5,0,977,0.02596,70,0.000137
1786,1786,,1,17,18,7,27,34,4,0.485915,0.571256,0,0,0.05812,0.069853,0,988,0.009258,121,0.000112
89605,89605,,7,1,8,14,7,21,0,0,0,0,0.02544,0,0.142857,0,272,0.133997,133,0.000194
98094,98094,,2,0,2,2,0,2,0,0,0,0,0.015866,0,0,0,987,0.018516,121,0.00012
3661,3661,,4,5,9,17,18,35,1,1,1,10.5,0.005705,0.010855,0.142857,0,986,0.05192,121,0.000226
60758,60758,,3,1,4,11,9,20,0,0,0,0,0.005469,0,0.333333,0,984,0.042662,59,0.000151
12950,12950,,3,18,21,11,29,40,3,0.659091,0.775862,53,0.008667,0.078873,0.05,0,983,0.042662,59,0.000123
4257,4257,,2,2,4,13,12,25,2,0.666667,0.75,2,0.005349,0.001527,0.333333,0,979,0.02596,121,0.000118
120800,120800,,3,1,4,7,5,12,0,0,0,0,0.002898,0,0.333333,0,379,0.053062,112,0.000154
89556,89556,,5,1,6,14,9,23,0,0,0,0,0.008921,0,0.2,0,32,0.209085,112,0.00037
1790,1790,,1,11,12,6,23,29,4,0.537037,0.640805,0,0,0.003339,0.090909,0,994,0.009258,105,0.000112
92587,92587,,2,1,3,2,1,3,0,0,0,0,0.000307,0,0.5,0,993,0.02596,105,0.000121
12172,12172,,2,1,3,5,1,6,0,0,0,0,0.000307,0,0.5,0,992,0.02596,105,0.000121
3241,3241,,2,1,3,4,3,7,0,0,0,0,0.000307,0,0.5,0,991,0.02596,105,0.000121
5309,5309,,2,3,5,5,6,11,1,1,1,2,0.000307,0.026319,0.25,0,990,0.02596,105,0.000121
86847,86847,,1,0,1,1,0,1,0,0,0,0,0.000307,0,0,0,989,0.009258,105,0.000121
87921,87921,,4,1,5,18,12,30,0,0,0,0,0.008198,0,0.25,0,34,0.083891,1,0.000153
65503,65503,,5,1,6,7,3,10,0,0,0,0,0.011186,0,0.2,0,30,0.128836,1,0.000214
31677,31677,,7,1,8,13,7,20,0,0,0,0,0.001011,0,0.142857,0,29,0.17265,1,0.000333
50950,50950,,1,1,2,2,2,4,0,0,0,0,0,0,0,116,995,0.009258,132,0.000112
18189,18189,,1,2,3,4,5,9,1,1,1,0,0,0.000032,0.5,0,996,0.009258,51,0.000112
44988,44988,,2,1,3,2,1,3,0,0,0,0,0.005084,0,0.5,0,510,0.036359,133,0.000123
52589,52589,,1,0,1,3,0,3,0,0,0,0,0.005084,0,0,0,509,0.016702,133,0.000123
69746,69746,,4,1,5,10,5,15,0,0,0,0,0.084711,0,0.333333,0,187,0.107656,173,0.000152
104184,104184,,7,5,12,12,10,22,1,1,1,77,0.022506,0.019741,0.1,0,219,0.238763,133,0.000259
26387,26387,,1,1,2,3,3,6,0,0,0,0,0,0,0,117,997,0.009258,134,0.000112
1831,1831,,0,10,10,0,12,12,6,0.432099,0.567619,0,0,0.025994,0,0,999,0,208,0.000112
51275,51275,,2,1,3,11,10,21,0,0,0,0,0.002392,0,0.5,0,998,0.018516,208,0.000122
18217,18217,,1,2,3,1,2,3,1,1,1,0,0,0.001779,0.5,0,1000,0.009258,74,0.000112
34623,34623,,1,1,2,11,11,22,0,0,0,0,0,0,0,118,1001,0.009258,135,0.000112
1862,1862,,1,5,6,5,9,14,3,0.468468,0.503205,0,0,0.001197,0.2,0,1008,0.009258,198,0.000112
1968,1968,,2,12,14,11,22,33,2,0.923077,0.958333,12,0.00011,0.040509,0.076923,0,1007,0.02596,198,0.000132
8123,8123,,5,1,6,5,1,6,0,0,0,0,0.005434,0,0.2,0,1002,0.076066,198,0.000168
34632,34632,,1,1,2,3,3,6,0,0,0,0,0,0,0,119,1009,0.009258,136,0.000112
26444,26444,,1,1,2,3,3,6,0,0,0,0,0,0,0,120,1010,0.009258,137,0.000112
1869,1869,,1,2,3,2,3,5,1,1,1,0,0,0.013699,0.5,0,1011,0.009258,173,0.000112
1898,1898,,1,3,4,1,3,4,1,1,1,0,0,0.000762,0.333333,0,1014,0.009258,12,0.000112
15955,15955,,4,1,5,12,8,20,0,0,0,0,0.008207,0,0.25,0,1013,0.069764,12,0.000156
4023,4023,,2,1,3,11,10,21,0,0,0,0,0.00007,0,0.5,0,1012,0.02596,12,0.000145
2041708,2041708,,1,1,2,3,3,6,0,0,0,0,0,0,0,121,1015,0.009258,138,0.000112
75642,75642,,1,4,5,12,15,27,1,1,1,0,0,0.007669,0.25,0,1016,0.009258,1,0.000112
1942,1942,,1,8,9,4,12,16,4,0.44186,0.592105,0,0,0.030077,0.125,0,1020,0.009258,19,0.000112
23234,23234,,2,3,5,9,10,19,1,1,1,2,0.002768,0.002034,0.25,0,1019,0.02596,198,0.000124
121183,121183,,3,1,4,3,1,4,0,0,0,0,0.003243,0,0.333333,0,1018,0.042662,125,0.000141
68649,68649,,1,0,1,1,0,1,0,0,0,0,0.002768,0,0,0,1017,0.009258,19,0.000124
77614,77614,,3,1,4,4,2,6,0,0,0,0,0.003158,0,0.333333,0,5,0.053062,130,0.000152
53864,53864,,4,1,5,4,1,5,0,0,0,0,0.007032,0,0.25,0,916,0.066808,1,0.000201
108445,108445,,0,1,1,0,1,1,1,1,1,0,0,0.007073,0,0,1022,0,173,0.000112
110742,110742,,3,1,4,4,1,5,0,0,0,0,0.076849,0,0.333333,0,1021,0.035218,173,0.000212
51103,51103,,1,1,2,1,1,2,0,0,0,0,0,0,0,122,1023,0.009258,139,0.000112
59303,59303,,1,11,12,3,13,16,1,1,1,0,0,0.022548,0.090909,0,1025,0.009258,133,0.000112
81306,81306,,6,1,7,10,3,13,0,0,0,0,0.004038,0,0.166667,0,74,0.248804,121,0.000358
111015,111015,,3,1,4,3,1,4,0,0,0,0,0.012592,0,0.333333,0,1024,0.042662,133,0.000123
34732,34732,,1,1,2,2,2,4,0,0,0,0,0,0,0,123,1026,0.009258,140,0.000112
20003,20003,,3,1,4,5,3,8,0,0,0,0,0.006486,0,0.333333,0,90,0.105831,105,0.000146
35364,35364,,3,5,8,15,14,29,1,1,1,23,0.07793,0.037255,0.190476,0,189,0.088748,173,0.00013
23089,23089,,1,0,1,1,0,1,0,0,0,0,0.001732,0,0,0,185,0.041854,105,0.000129
6068,6068,,2,2,4,16,16,32,2,0.666667,0.75,10,0.001732,0.001527,0.333333,0,184,0.072046,121,0.000129
36131,36131,,4,1,5,17,10,27,0,0,0,0,0.082418,0,0.25,0,1006,0.069764,173,0.000134
15537,15537,,5,2,7,28,24,52,1,1,1,19,0.082384,0.000626,0.166667,0,43,0.164579,59,0.000295
111674,111674,,7,1,8,16,9,25,0,0,0,0,0.088169,0,0.142857,0,55,0.151068,173,0.000196
44996,44996,,5,1,6,14,8,22,0,0,0,0,0.010509,0,0.2,0,1005,0.079022,198,0.000171
7743,7743,,2,1,3,8,7,15,0,0,0,0,0.003728,0,0.5,0,1004,0.036359,198,0.000122
8167,8167,,2,1,3,16,14,30,0,0,0,0,0.003728,0,0.5,0,1003,0.036359,198,0.000122
105993,105993,,4,1,5,4,1,5,0,0,0,0,0.014724,0,0.25,0,62,0.083118,59,0.000136
34856,34856,,1,0,1,1,0,1,0,0,0,0,0.008232,0,0,0,844,0.024146,173,0.000117
78186,78186,,1,0,1,1,0,1,0,0,0,0,0.008232,0,0,0,842,0.024146,173,0.000117
53897,53897,,3,1,4,8,5,13,0,0,0,0,0.01075,0,0.333333,0,841,0.063461,173,0.000136
70289,70289,,2,1,3,18,17,35,0,0,0,0,0.008232,0,0.5,0,839,0.046759,173,0.000117
84382,84382,,2,1,3,2,1,3,0,0,0,0,0.008232,0,0.5,0,838,0.046759,173,0.000117
89771,89771,,6,1,7,21,15,36,0,0,0,0,0.016373,0,0.166667,0,442,0.144765,173,0.000229
125103,125103,,2,1,3,2,1,3,0,0,0,0,0.008232,0,0.5,0,837,0.046759,173,0.000117
56505,56505,,2,1,3,3,1,4,0,0,0,0,0.008232,0,0.5,0,836,0.046759,173,0.000117
68296,68296,,3,1,4,5,3,8,0,0,0,0,0.017459,0,0.333333,0,835,0.070905,118,0.000121
10202,10202,,1,3,4,2,5,7,1,1,1,0,0,0.002069,0.333333,0,1027,0.009258,74,0.000112
42974,42974,,1,1,2,13,13,26,0,0,0,0,0,0,0,124,1028,0.009258,141,0.000112
2017,2017,,1,2,3,1,2,3,1,1,1,0,0,0.000943,0.5,0,1029,0.009258,70,0.000112
34798,34798,,1,1,2,2,2,4,0,0,0,0,0,0,0,125,1030,0.009258,142,0.000112
2044,2044,,1,4,5,2,5,7,2,0.8,0.875,0,0,0.002232,0.25,0,1032,0.009258,121,0.000112
14031,14031,,2,1,3,5,4,9,0,0,0,0,0.000205,0,0.5,0,1031,0.02596,121,0.000137
92156,92156,,1,1,2,3,3,6,0,0,0,0,0,0,0,126,1033,0.009258,143,0.000112
51197,51197,,1,1,2,11,11,22,0,0,0,0,0,0,0,127,1034,0.009258,144,0.000112
102533,102533,,2,1,3,4,3,7,0,0,0,0,0.000098,0,0.5,0,153,0.046759,133,0.00014
120877,120877,,1,0,1,1,0,1,0,0,0,0,0.000098,0,0,0,151,0.024146,133,0.00014
84007,84007,,1,1,2,3,3,6,0,0,0,0,0,0,0,128,1035,0.009258,145,0.000112
2094,2094,,0,3,3,0,3,3,2,0.8,0.875,0,0,0.009271,0,0,1037,0,121,0.000112
39057,39057,,4,2,6,6,4,10,1,1,1,9,0.011689,0.001464,0.2,0,274,0.104689,121,0.000173
60738,60738,,2,1,3,2,1,3,0,0,0,0,0.000853,0,0.5,0,1036,0.018516,121,0.000145
18484,18484,,1,10,11,1,16,17,1,1,1,0,0,0.012325,0.111111,0,1038,0.009258,125,0.000112
32303,32303,,4,1,5,9,5,14,0,0,0,0,0.002533,0,0.25,0,826,0.066808,125,0.000176
26683,26683,,0,1,1,0,2,2,1,1,1,0,0,0.000222,0,0,1039,0,59,0.000112
80395,80395,,3,1,4,7,4,11,0,0,0,0,0.002407,0,0.333333,0,959,0.063461,59,0.000267
92232,92232,,0,1,1,0,1,1,1,1,1,0,0,0.001801,0,0,1040,0,133,0.000112
18505,18505,,1,6,7,18,24,42,2,0.727273,0.8125,0,0,0.002946,0.166667,0,1043,0.009258,198,0.000112
30155,30155,,2,2,4,13,12,25,1,1,1,1,0.000271,0.008085,0.333333,0,1042,0.02596,198,0.000128
95183,95183,,3,1,4,6,4,10,0,0,0,0,0.001268,0,0.333333,0,1041,0.042662,198,0.000138
2123,2123,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0,0,0,1046,0,82,0.000112
59797,59797,,2,1,3,2,1,3,0,0,0,0,0,0,0.5,0,1045,0.018516,82,0.000161
10583,10583,,3,2,5,9,8,17,1,1,1,2,0,0.00115,0.25,0,1044,0.035218,82,0.000211
18511,18511,,1,5,6,19,25,44,1,1,1,0,0,0.002303,0.2,0,1047,0.009258,198,0.000112
110276,110276,,5,1,6,10,6,16,0,0,0,0,0.003591,0,0.2,0,552,0.079022,133,0.000194
55565,55565,,3,1,4,5,2,7,0,0,0,0,0.007825,0,0.333333,0,439,0.050106,59,0.000148
108655,108655,,1,2,3,1,2,3,1,1,1,0,0,0.000026,0.5,0,1048,0.009258,121,0.000112
125065,125065,,1,1,2,1,1,2,0,0,0,0,0,0,0,129,1049,0.009258,146,0.000112
18573,18573,,0,3,3,0,3,3,1,1,1,0,0,0.002303,0,0,1051,0,208,0.000112
52817,52817,,3,1,4,4,2,6,0,0,0,0,0.003075,0,0.333333,0,1050,0.035218,208,0.000153
116882,116882,,1,1,2,2,2,4,0,0,0,0,0,0,0,130,1052,0.009258,147,0.000112
2199,2199,,0,9,9,0,10,10,3,0.75,0.861111,0,0,0.007066,0,0,1055,0,105,0.000112
47431,47431,,4,1,5,8,2,10,0,0,0,0,0.001749,0,0.25,0,739,0.059364,105,0.000194
47892,47892,,2,1,3,4,2,6,0,0,0,0,0.00065,0,0.5,0,1054,0.018516,105,0.000123
29021,29021,,2,1,3,3,2,5,0,0,0,0,0.00065,0,0.5,0,1053,0.018516,105,0.000123
2208,2208,,0,1,1,0,1,1,2,0.555556,0.6,0,0,0.000525,0,0,1056,0,121,0.000112
108725,108725,,1,1,2,1,1,2,0,0,0,0,0,0,0,131,1057,0.009258,148,0.000112
18676,18676,,1,1,2,3,3,6,0,0,0,0,0,0,0,132,1058,0.009258,149,0.000112
18687,18687,,1,3,4,1,3,4,1,1,1,0,0,0.002687,0.333333,0,1059,0.009258,105,0.000112
76037,76037,,1,1,2,7,7,14,0,0,0,0,0,0,0,133,1060,0.009258,150,0.000112
117000,117000,,1,1,2,3,3,6,0,0,0,0,0,0,0,134,1061,0.009258,151,0.000112
59689,59689,,1,1,2,1,1,2,0,0,0,0,0,0,0,135,1062,0.009258,152,0.000112
35116,35116,,0,1,1,0,1,1,1,1,1,0,0,0.001775,0,0,1063,0,118,0.000112
84274,84274,,1,1,2,7,7,14,0,0,0,0,0,0,0,136,1064,0.009258,153,0.000112
51507,51507,,1,1,2,5,5,10,0,0,0,0,0,0,0,137,1065,0.009258,154,0.000112
2363,2363,,1,2,3,1,2,3,2,0.666667,0.75,0,0,0,0.5,0,1066,0.009258,82,0.000112
35139,35139,,1,1,2,2,2,4,0,0,0,0,0,0,0,138,1067,0.009258,155,0.000112
117068,117068,,1,1,2,4,4,8,0,0,0,0,0,0,0,139,1068,0.009258,156,0.000112
18770,18770,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.007458,0,0,1071,0,173,0.000112
20955,20955,,4,2,6,4,2,6,1,1,1,2.5,0.08103,0,0.2,0,1070,0.044476,173,0.000224
2035722,2035722,,2,1,3,2,1,3,0,0,0,0,0.009226,0,0.5,0,875,0.033404,118,0.000116
39975,39975,,3,2,5,4,4,8,1,1,1,1,0.009305,0.004404,0.333333,0,874,0.050106,118,0.000166
119894,119894,,2,1,3,3,2,5,0,0,0,0,0.009226,0,0.5,0,873,0.033404,118,0.000116
27241,27241,,2,1,3,3,2,5,0,0,0,0,0.009226,0,0.5,0,872,0.033404,118,0.000116
117099,117099,,2,1,3,5,2,7,0,0,0,0,0.009226,0,0.5,0,871,0.033404,118,0.000116
22695,22695,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,870,0.01439,118,0.000116
56604,56604,,2,1,3,7,4,11,0,0,0,0,0.009226,0,0.5,0,869,0.033404,118,0.000116
121946,121946,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,868,0.01439,118,0.000116
70329,70329,,2,1,3,6,4,10,0,0,0,0,0.009226,0,0.5,0,867,0.033404,118,0.000116
52458,52458,,2,2,4,7,7,14,2,0.545455,0.583333,12,0.009226,0,0.333333,0,866,0.033404,82,0.000116
30455,30455,,2,1,3,8,6,14,0,0,0,0,0.009226,0,0.5,0,861,0.033404,118,0.000116
241536,241536,,2,1,3,5,3,8,0,0,0,0,0.009226,0,0.5,0,860,0.033404,118,0.000116
87861,87861,,2,1,3,4,3,7,0,0,0,0,0.009226,0,0.5,0,859,0.033404,118,0.000116
70489,70489,,2,1,3,3,2,5,0,0,0,0,0.009226,0,0.5,0,858,0.033404,118,0.000116
94072,94072,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,857,0.01439,118,0.000116
29568,29568,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,856,0.01439,118,0.000116
71556,71556,,4,1,5,7,3,10,0,0,0,0,0.010855,0,0.25,0,855,0.095051,118,0.000184
86937,86937,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,854,0.01439,118,0.000116
48552,48552,,6,1,7,20,12,32,0,0,0,0,0.024067,0,0.166667,0,623,0.131411,118,0.000275
21932,21932,,2,2,4,2,2,4,1,1,1,2,0.009226,0.019403,0.333333,0,853,0.033404,119,0.000116
78289,78289,,5,1,6,9,5,14,0,0,0,0,0.028909,0,0.2,0,852,0.076066,133,0.000147
52201,52201,,2,4,6,3,4,7,1,1,1,6,0.009226,0.001854,0.2,0,851,0.033404,118,0.000116
43510,43510,,1,0,1,1,0,1,0,0,0,0,0.009226,0,0,0,849,0.01439,118,0.000116
10593,10593,,0,1,1,0,1,1,1,1,1,0,0,0.008865,0,0,1072,0,173,0.000112
2405,2405,,1,4,5,1,4,5,1,1,1,0,0,0.002378,0.25,0,1075,0.009258,212,0.000112
84372,84372,,2,1,3,5,4,9,0,0,0,0,0.000219,0,0.5,0,1074,0.02596,212,0.000137
31288,31288,,2,0,2,2,0,2,0,0,0,0,0.006332,0,0,0,1073,0.018516,212,0.000141
59753,59753,,1,3,4,5,8,13,1,1,1,0,0,0.016205,0.333333,0,1077,0.009258,173,0.000112
113976,113976,,5,1,6,14,5,19,0,0,0,0,0.084631,0,0.2,0,1076,0.076066,173,0.000202
2422,2422,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0.000993,0,0,1078,0,74,0.000112
37379,37379,,2,2,4,6,6,12,1,1,1,2,0.001836,0.001136,0.333333,0,64,0.036359,1,0.00012
32528,32528,,1,0,1,1,0,1,0,0,0,0,0.001836,0,0,0,60,0.016702,1,0.00012
62970,62970,,6,2,8,23,16,39,1,1,1,9,0.016889,0,0.142857,0,53,0.127694,12,0.000177
138169,138169,,2,1,3,4,3,7,0,0,0,0,0.001836,0,0.5,0,51,0.036359,1,0.00012
70945,70945,,3,1,4,8,4,12,0,0,0,0,0,0,0.333333,0,77,0.091704,105,0.000223
27009,27009,,0,1,1,0,2,2,1,1,1,0,0,0.004155,0,0,1079,0,51,0.000112
81896,81896,,2,0,2,2,0,2,0,0,0,0,0.000705,0,0,0,369,0.026739,208,0.000155
60286,60286,,3,1,4,16,13,29,0,0,0,0,0.000568,0,0.333333,0,368,0.053073,198,0.00016
47167,47167,,3,1,4,8,6,14,0,0,0,0,0.004084,0,0.333333,0,367,0.060517,198,0.000143
100747,100747,,1,1,2,6,6,12,0,0,0,0,0,0,0,140,1080,0.009258,157,0.000112
24229,24229,,2,1,3,5,4,9,0,0,0,0,0.000165,0,0.5,0,157,0.054203,74,0.000182
27024,27024,,0,1,1,0,1,1,1,1,1,0,0,0.001572,0,0,1081,0,74,0.000112
10661,10661,,1,103,104,5,210,215,3,0.741294,0.836689,0,0,0.827886,0.011041,0,1132,0.009258,173,0.000112
80911,80911,,3,2,5,6,5,11,1,1,1,12,0.076849,0.000508,0.25,0,245,0.095454,208,0.000273
38971,38971,,3,1,4,8,6,14,0,0,0,0,0.076849,0,0.333333,0,160,0.070905,105,0.000196
110685,110685,,2,1,3,3,2,5,0,0,0,0,0.076198,0,0.5,0,1131,0.02596,173,0.000113
88200,88200,,2,1,3,2,1,3,0,0,0,0,0.076198,0,0.5,0,1130,0.02596,173,0.000113
110274,110274,,2,1,3,7,6,13,0,0,0,0,0.076198,0,0.5,0,1129,0.02596,173,0.000113
105634,105634,,1,0,1,1,0,1,0,0,0,0,0.076198,0,0,0,1128,0.009258,173,0.000113
87535,87535,,4,1,5,6,1,7,0,0,0,0,0.086568,0,0.25,0,1127,0.05192,59,0.000132
