Id,Label,timeset,weighted indegree,weighted outdegree,Weighted Degree,clustering,eigencentrality,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,componentnumber,strongcompnum,pageranks
58803,58803,,0,1,1,0,0,0,1,1,1,1,1,0,0.013785,0.013785,62,0,889,0.000112
1471,1471,,1,11,12,0.1,0.009258,1,10,11,6,0.425,0.554902,0,0.009808,0.009808,87,0,893,0.000112
23970,23970,,7,1,8,0.25,0.059364,4,1,5,0,0,0,0,0.002878,0.002878,24,0,892,0.000134
4273,4273,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.000872,0.000872,87,0,891,0.000122
55094,55094,,7,4,11,0.25,0.087607,4,1,5,0,0,0,0,0.007705,0.007705,87,0,890,0.000134
12514,12514,,2,0,2,0,0.036495,2,0,2,0,0,0,0,0.001348,0.001348,84,0,176,0.00017
46706,46706,,17,8,25,0.166667,0.191635,6,2,8,1,1,1,11,0.021485,0.021485,71,0,260,0.000208
107970,107970,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,122,103,894,0.000112
38256,38256,,3,1,4,0.5,0.033404,2,1,3,0,0,0,0,0.002653,0.002653,87,0,683,0.000128
5023,5023,,8,9,17,0.333333,0.033404,2,2,4,2,0.666667,0.75,4,0.002697,0.002697,87,0,681,0.000128
26074,26074,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,123,104,895,0.000112
58843,58843,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,124,105,896,0.000112
1500,1500,,1,3,4,0.333333,0.009258,1,3,4,2,0.75,0.833333,0,0.000759,0.000759,45,0,899,0.000112
47161,47161,,8,4,12,0.2,0.076066,5,1,6,0,0,0,0,0.000976,0.000976,45,0,898,0.000201
6345,6345,,8,7,15,0.333333,0.042662,3,2,5,1,1,1,1,0.007564,0.007564,45,0,897,0.00015
124388,124388,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,125,106,900,0.000112
50685,50685,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.002975,0.002975,79,0,901,0.000112
132613,132613,,0,2,2,0,0,0,1,1,1,1,1,0,0.000952,0.000952,58,0,902,0.000112
122162,122162,,11,5,16,0.333333,0.188362,4,1,5,0,0,0,0,0.010712,0.010712,58,0,218,0.000284
26133,26133,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,126,107,903,0.000112
50711,50711,,6,7,13,0.5,0.009258,1,2,3,1,1,1,0,0.00171,0.00171,87,0,904,0.000112
34329,34329,,12,14,26,0.333333,0.009258,1,3,4,1,1,1,0,0.006885,0.006885,71,0,905,0.000112
26143,26143,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.000286,0.000286,61,0,906,0.000112
26160,26160,,8,21,29,0.090909,0.009258,1,11,12,3,0.736842,0.845238,0,0.022477,0.022477,71,0,911,0.000112
45704,45704,,8,9,17,0.25,0.02596,2,3,5,1,1,1,2,0.019865,0.019865,24,0,910,0.000121
44938,44938,,4,2,6,0.333333,0.063461,3,1,4,0,0,0,0,0.007858,0.007858,71,0,840,0.000126
56855,56855,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.001998,0.001998,71,0,909,0.000121
42588,42588,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.001998,0.001998,71,0,908,0.000121
78579,78579,,6,5,11,0.5,0.02596,2,1,3,0,0,0,0,0.001998,0.001998,71,0,907,0.000121
1585,1585,,0,1,1,0,0,0,1,1,1,1,1,0,0.002081,0.002081,84,0,912,0.000112
9787,9787,,0,43,43,0.005263,0,0,20,20,2,0.916667,0.954545,0,0.011286,0.011286,66,0,923,0.000112
125953,125953,,12,6,18,0.5,0.018516,2,1,3,0,0,0,0,0.001003,0.001003,66,0,922,0.000117
15884,15884,,9,4,13,0.2,0.061178,5,1,6,0,0,0,0,0.005123,0.005123,77,0,921,0.00023
23826,23826,,2,0,2,0,0.008252,2,0,2,0,0,0,0,0.00133,0.00133,66,0,920,0.000166
122139,122139,,13,9,22,0.25,0.037032,4,1,5,0,0,0,0,0.001148,0.001148,66,0,919,0.000249
128071,128071,,34,25,59,0.166667,0.101634,6,1,7,0,0,0,0,0.014167,0.014167,66,0,6,0.000167
18792,18792,,4,2,6,0.5,0.018516,2,1,3,0,0,0,0,0.001003,0.001003,66,0,918,0.000117
110445,110445,,4,1,5,0.333333,0.056017,3,1,4,0,0,0,0,0.001232,0.001232,66,0,598,0.000187
24197,24197,,17,10,27,0.333333,0.127966,4,1,5,0,0,0,0,0.003739,0.003739,66,0,338,0.000189
18333,18333,,6,6,12,0.333333,0.018516,2,2,4,1,1,1,1,0.001454,0.001454,78,0,917,0.000117
40899,40899,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.001003,0.001003,66,0,915,0.000117
27096,27096,,1,0,1,0,0.004126,1,0,1,0,0,0,0,0.001003,0.001003,66,0,914,0.000117
15354,15354,,9,7,16,0.416667,0.018516,2,3,5,1,1,1,0,0.002699,0.002699,66,0,913,0.000117
127150,127150,,8,6,14,0.333333,0.042662,3,1,4,0,0,0,0,0.004306,0.004306,62,0,664,0.000155
34397,34397,,5,17,22,0.1,0.009258,1,10,11,2,0.909091,0.95,0,0.011207,0.011207,131,0,928,0.000112
125790,125790,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.000996,0.000996,131,0,927,0.000122
122733,122733,,2,0,2,0,0.018516,2,0,2,0,0,0,0,0.001765,0.001765,131,0,926,0.000132
86452,86452,,4,1,5,0.333333,0.042662,3,1,4,0,0,0,0,0.00384,0.00384,131,0,925,0.000127
109086,109086,,4,2,6,0.5,0.02596,2,1,3,0,0,0,0,0.000996,0.000996,131,0,924,0.000122
67168,67168,,0,12,12,0,0,0,10,10,2,0.916667,0.954545,0,0.019556,0.019556,62,0,934,0.000112
109826,109826,,8,7,15,0.5,0.018516,2,1,3,0,0,0,0,0.001738,0.001738,62,0,933,0.000122
128858,128858,,2,1,3,0.5,0.018516,2,1,3,0,0,0,0,0.001738,0.001738,62,0,932,0.000122
112104,112104,,8,4,12,0.333333,0.035218,3,1,4,0,0,0,0,0.004041,0.004041,62,0,931,0.000134
71724,71724,,3,1,4,0.333333,0.027774,3,1,4,0,0,0,0,0.002706,0.002706,62,0,930,0.000146
101811,101811,,4,4,8,0.333333,0.018516,2,2,4,1,1,1,1,0.015522,0.015522,62,0,929,0.000122
108130,108130,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,127,108,935,0.000112
9842,9842,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.000135,0.000135,131,0,936,0.000112
129366,129366,,11,5,16,0.142857,0.122836,7,1,8,0,0,0,0,0.001514,0.001514,131,0,221,0.000373
42620,42620,,7,7,14,0,0.009258,1,1,2,0,0,0,0,0,0,128,109,937,0.000112
59006,59006,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,129,110,938,0.000112
42636,42636,,10,10,20,0,0.009258,1,1,2,0,0,0,0,0,0,130,111,939,0.000112
18061,18061,,0,15,15,0,0,0,12,12,4,0.480769,0.66,0,0.020175,0.020175,131,0,944,0.000112
77531,77531,,3,1,4,0.333333,0.035218,3,1,4,0,0,0,0,0.002562,0.002562,131,0,943,0.00013
55007,55007,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.001793,0.001793,131,0,942,0.00012
21711,21711,,4,1,5,0.333333,0.035218,3,1,4,0,0,0,0,0.050214,0.050214,63,0,941,0.000121
20946,20946,,11,11,22,0.333333,0.018516,2,2,4,3,0.44,0.484848,11,0.003927,0.003927,62,0,940,0.00012
83605,83605,,1,3,4,0.333333,0.009258,1,3,4,1,1,1,0,0.016649,0.016649,40,0,945,0.000112
91800,91800,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,132,112,946,0.000112
67225,67225,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,133,113,947,0.000112
1695,1695,,19,37,56,0.0625,0.009258,1,17,18,4,0.532258,0.689394,0,0.032006,0.032006,11,0,956,0.000112
53771,53771,,8,7,15,0.5,0.02596,2,1,3,0,0,0,0,0.002844,0.002844,11,0,955,0.000118
19734,19734,,1,1,2,0,0.009258,1,1,2,2,0.666667,0.75,2,0.003687,0.003687,11,0,954,0.000118
39532,39532,,18,14,32,0.2,0.172023,5,1,6,0,0,0,0,0.005805,0.005805,11,0,47,0.000244
5246,5246,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.002844,0.002844,11,0,951,0.000118
1199234,1199234,,3,1,4,0.333333,0.042662,3,1,4,0,0,0,0,0.051266,0.051266,11,0,950,0.000119
2658202,2658202,,6,10,16,0.142857,0.059745,3,6,9,2,0.857143,0.916667,22,0.022626,0.022626,11,0,127,0.000135
73628,73628,,5,0,5,0,0.027774,3,0,3,0,0,0,0,0.004565,0.004565,61,0,949,0.000192
6902,6902,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.002844,0.002844,11,0,948,0.000118
26282,26282,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,134,114,957,0.000112
35697,35697,,2,1,3,0.5,0.040848,2,1,3,0,0,0,0,0.001929,0.001929,77,0,736,0.000137
37740,37740,,6,5,11,0.5,0.048292,2,1,3,0,0,0,0,0.0018,0.0018,47,0,676,0.000155
34509,34509,,9,67,76,0.030159,0.009258,1,36,37,2,0.843137,0.906977,0,0.083942,0.083942,87,0,970,0.000112
36182,36182,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.00746,0.00746,87,0,969,0.000114
70702,70702,,15,8,23,0.2,0.089421,5,1,6,0,0,0,0,0.019108,0.019108,41,0,843,0.000143
39189,39189,,9,2,11,0.166667,0.146299,6,1,7,0,0,0,0,0.016948,0.016948,79,0,446,0.00018
118854,118854,,7,3,10,0.5,0.02596,2,1,3,0,0,0,0,0.00746,0.00746,87,0,968,0.000114
130640,130640,,29,15,44,0.090909,0.178473,11,1,12,0,0,0,0,0.017164,0.017164,87,0,967,0.000435
446497,446497,,6,4,10,0.2,0.069764,4,2,6,1,1,1,4,0.060065,0.060065,58,0,513,0.000127
87234,87234,,7,5,12,0.25,0.042662,3,3,6,1,1,1,3,0.011423,0.011423,87,0,966,0.000123
77673,77673,,11,8,19,0.333333,0.042662,3,1,4,0,0,0,0,0.008975,0.008975,87,0,965,0.000123
40834,40834,,5,3,8,0.333333,0.063461,3,1,4,0,0,0,0,0.007861,0.007861,66,0,325,0.000193
47301,47301,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.00746,0.00746,87,0,964,0.000114
78828,78828,,6,3,9,0.333333,0.042662,3,1,4,0,0,0,0,0.014864,0.014864,87,0,963,0.000117
48461,48461,,9,4,13,0.2,0.123097,5,1,6,0,0,0,0,0.012547,0.012547,87,0,273,0.000243
89303,89303,,20,10,30,0.142857,0.170725,8,1,9,0,0,0,0,0.015445,0.015445,87,0,952,0.000384
112356,112356,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.00746,0.00746,87,0,962,0.000114
95735,95735,,22,18,40,0.25,0.044476,4,1,5,0,0,0,0,0.013443,0.013443,87,0,961,0.000147
54684,54684,,9,12,21,0.142857,0.05192,4,4,8,1,1,1,9,0.028054,0.028054,78,0,960,0.000234
55935,55935,,16,12,28,0.2,0.086466,5,1,6,0,0,0,0,0.013369,0.013369,87,0,958,0.000161
116431,116431,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,135,115,971,0.000112
83664,83664,,1,7,8,0.2,0.009258,1,5,6,1,1,1,0,0.01021,0.01021,87,0,972,0.000112
26334,26334,,8,16,24,0.125,0.009258,1,8,9,1,1,1,0,0.026948,0.026948,71,0,976,0.000112
88493,88493,,10,5,15,0.166667,0.17378,6,1,7,0,0,0,0,0.015279,0.015279,79,0,149,0.000223
117092,117092,,6,5,11,0.5,0.02596,2,1,3,0,0,0,0,0.002395,0.002395,71,0,975,0.000124
1038182,1038182,,7,5,12,0.333333,0.042662,3,1,4,0,0,0,0,0.004763,0.004763,87,0,974,0.000132
54311,54311,,2,0,2,0,0.018516,2,0,2,0,0,0,0,0.002628,0.002628,41,0,973,0.000141
1768,1768,,15,18,33,0.25,0.009258,1,4,5,2,0.666667,0.75,0,0.001396,0.001396,47,0,978,0.000112
21004,21004,,3,2,5,0.5,0.02596,2,1,3,0,0,0,0,0.000124,0.000124,47,0,977,0.000137
1786,1786,,7,27,34,0.069853,0.009258,1,17,18,4,0.485915,0.571256,0,0.054814,0.054814,58,0,988,0.000112
89605,89605,,14,7,21,0.142857,0.133997,7,1,8,0,0,0,0,0.021057,0.021057,58,0,272,0.000194
98094,98094,,2,0,2,0,0.018516,2,0,2,0,0,0,0,0.012275,0.012275,58,0,987,0.00012
3661,3661,,17,18,35,0.142857,0.05192,4,5,9,1,1,1,10.5,0.013963,0.013963,58,0,986,0.000226
60758,60758,,11,9,20,0.333333,0.042662,3,1,4,0,0,0,0,0.004963,0.004963,83,0,984,0.000151
12950,12950,,11,29,40,0.05,0.042662,3,18,21,3,0.659091,0.775862,53,0.067223,0.067223,7,0,983,0.000123
4257,4257,,13,12,25,0.333333,0.02596,2,2,4,2,0.666667,0.75,2,0.0062,0.0062,58,0,979,0.000118
120800,120800,,7,5,12,0.333333,0.053062,3,1,4,0,0,0,0,0.002959,0.002959,71,0,379,0.000154
89556,89556,,14,9,23,0.2,0.209085,5,1,6,0,0,0,0,0.009722,0.009722,71,0,32,0.00037
1790,1790,,6,23,29,0.090909,0.009258,1,11,12,4,0.537037,0.640805,0,0.006831,0.006831,77,0,994,0.000112
92587,92587,,2,1,3,0.5,0.02596,2,1,3,0,0,0,0,0.000607,0.000607,77,0,993,0.000121
12172,12172,,5,1,6,0.5,0.02596,2,1,3,0,0,0,0,0.000607,0.000607,77,0,992,0.000121
3241,3241,,4,3,7,0.5,0.02596,2,1,3,0,0,0,0,0.000607,0.000607,77,0,991,0.000121
5309,5309,,5,6,11,0.25,0.02596,2,3,5,1,1,1,2,0.019524,0.019524,40,0,990,0.000121
86847,86847,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.000607,0.000607,77,0,989,0.000121
87921,87921,,18,12,30,0.25,0.083891,4,1,5,0,0,0,0,0.006822,0.006822,78,0,34,0.000153
65503,65503,,7,3,10,0.2,0.128836,5,1,6,0,0,0,0,0.009742,0.009742,78,0,30,0.000214
31677,31677,,13,7,20,0.142857,0.17265,7,1,8,0,0,0,0,0.006964,0.006964,78,0,29,0.000333
50950,50950,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,136,116,995,0.000112
18189,18189,,4,5,9,0.5,0.009258,1,2,3,1,1,1,0,0.000023,0.000023,47,0,996,0.000112
44988,44988,,2,1,3,0.5,0.036359,2,1,3,0,0,0,0,0.003709,0.003709,58,0,510,0.000123
52589,52589,,3,0,3,0,0.016702,1,0,1,0,0,0,0,0.003709,0.003709,58,0,509,0.000123
69746,69746,,10,5,15,0.333333,0.107656,4,1,5,0,0,0,0,0.059111,0.059111,63,0,187,0.000152
104184,104184,,12,10,22,0.1,0.238763,7,5,12,1,1,1,77,0.037724,0.037724,58,0,219,0.000259
26387,26387,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,137,117,997,0.000112
1831,1831,,0,12,12,0,0,0,10,10,6,0.432099,0.567619,0,0.022517,0.022517,71,0,999,0.000112
51275,51275,,11,10,21,0.5,0.018516,2,1,3,0,0,0,0,0.002001,0.002001,71,0,998,0.000122
18217,18217,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.001498,0.001498,58,0,1000,0.000112
34623,34623,,11,11,22,0,0.009258,1,1,2,0,0,0,0,0,0,138,118,1001,0.000112
1862,1862,,5,9,14,0.2,0.009258,1,5,6,3,0.468468,0.503205,0,0.009489,0.009489,45,0,1008,0.000112
1968,1968,,11,22,33,0.076923,0.02596,2,12,14,2,0.923077,0.958333,12,0.029263,0.029263,45,0,1007,0.000132
8123,8123,,5,1,6,0.2,0.076066,5,1,6,0,0,0,0,0.005561,0.005561,45,0,1002,0.000168
34632,34632,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,139,119,1009,0.000112
26444,26444,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,140,120,1010,0.000112
1869,1869,,2,3,5,0.5,0.009258,1,2,3,1,1,1,0,0.009198,0.009198,63,0,1011,0.000112
1898,1898,,1,3,4,0.333333,0.009258,1,3,4,1,1,1,0,0.000572,0.000572,11,0,1014,0.000112
15955,15955,,12,8,20,0.25,0.069764,4,1,5,0,0,0,0,0.00639,0.00639,11,0,1013,0.000156
4023,4023,,11,10,21,0.5,0.02596,2,1,3,0,0,0,0,0.000051,0.000051,11,0,1012,0.000145
2041708,2041708,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,141,121,1015,0.000112
75642,75642,,12,15,27,0.25,0.009258,1,4,5,1,1,1,0,0.005478,0.005478,78,0,1016,0.000112
1942,1942,,4,12,16,0.125,0.009258,1,8,9,4,0.44186,0.592105,0,0.02144,0.02144,71,0,1020,0.000112
23234,23234,,9,10,19,0.25,0.02596,2,3,5,1,1,1,2,0.00369,0.00369,77,0,1019,0.000124
121183,121183,,3,1,4,0.333333,0.042662,3,1,4,0,0,0,0,0.002259,0.002259,131,0,1018,0.000141
68649,68649,,1,0,1,0,0.009258,1,0,1,0,0,0,0,0.001905,0.001905,71,0,1017,0.000124
77614,77614,,4,2,6,0.333333,0.053062,3,1,4,0,0,0,0,0.002384,0.002384,40,0,5,0.000152
53864,53864,,4,1,5,0.25,0.066808,4,1,5,0,0,0,0,0.00507,0.00507,78,0,916,0.000201
108445,108445,,0,1,1,0,0,0,1,1,1,1,1,0,0.004337,0.004337,63,0,1022,0.000112
110742,110742,,4,1,5,0.333333,0.035218,3,1,4,0,0,0,0,0.048807,0.048807,63,0,1021,0.000212
51103,51103,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,142,122,1023,0.000112
59303,59303,,3,13,16,0.090909,0.009258,1,11,12,1,1,1,0,0.017049,0.017049,79,0,1025,0.000112
81306,81306,,10,3,13,0.166667,0.248804,6,1,7,0,0,0,0,0.011532,0.011532,79,0,74,0.000358
111015,111015,,3,1,4,0.333333,0.042662,3,1,4,0,0,0,0,0.008919,0.008919,79,0,1024,0.000123
34732,34732,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,143,123,1026,0.000112
20003,20003,,5,3,8,0.333333,0.105831,3,1,4,0,0,0,0,0.006997,0.006997,77,0,90,0.000146
35364,35364,,15,14,29,0.190476,0.088748,3,5,8,1,1,1,23,0.078549,0.078549,63,0,189,0.00013
23089,23089,,1,0,1,0,0.041854,1,0,1,0,0,0,0,0.003161,0.003161,77,0,185,0.000129
6068,6068,,16,16,32,0.333333,0.072046,2,2,4,2,0.666667,0.75,10,0.00449,0.00449,79,0,184,0.000129
36131,36131,,17,10,27,0.25,0.069764,4,1,5,0,0,0,0,0.052662,0.052662,63,0,1006,0.000134
15537,15537,,28,24,52,0.166667,0.164579,5,2,7,1,1,1,19,0.054683,0.054683,79,0,43,0.000295
111674,111674,,16,9,25,0.142857,0.151068,7,1,8,0,0,0,0,0.057385,0.057385,63,0,55,0.000196
44996,44996,,14,8,22,0.2,0.079022,5,1,6,0,0,0,0,0.007778,0.007778,45,0,1005,0.000171
7743,7743,,8,7,15,0.5,0.036359,2,1,3,0,0,0,0,0.002601,0.002601,45,0,1004,0.000122
8167,8167,,16,14,30,0.5,0.036359,2,1,3,0,0,0,0,0.002601,0.002601,45,0,1003,0.000122
105993,105993,,4,1,5,0.25,0.083118,4,1,5,0,0,0,0,0.01044,0.01044,47,0,62,0.000136
34856,34856,,1,0,1,0,0.024146,1,0,1,0,0,0,0,0.00586,0.00586,47,0,844,0.000117
78186,78186,,1,0,1,0,0.024146,1,0,1,0,0,0,0,0.00586,0.00586,47,0,842,0.000117
53897,53897,,8,5,13,0.333333,0.063461,3,1,4,0,0,0,0,0.007577,0.007577,47,0,841,0.000136
70289,70289,,18,17,35,0.5,0.046759,2,1,3,0,0,0,0,0.00586,0.00586,47,0,839,0.000117
84382,84382,,2,1,3,0.5,0.046759,2,1,3,0,0,0,0,0.00586,0.00586,47,0,838,0.000117
89771,89771,,21,15,36,0.166667,0.144765,6,1,7,0,0,0,0,0.012907,0.012907,47,0,442,0.000229
125103,125103,,2,1,3,0.5,0.046759,2,1,3,0,0,0,0,0.00586,0.00586,47,0,837,0.000117
56505,56505,,3,1,4,0.5,0.046759,2,1,3,0,0,0,0,0.00586,0.00586,47,0,836,0.000117
68296,68296,,5,3,8,0.333333,0.070905,3,1,4,0,0,0,0,0.012533,0.012533,47,0,835,0.000121
10202,10202,,2,5,7,0.333333,0.009258,1,3,4,1,1,1,0,0.001784,0.001784,64,0,1027,0.000112
42974,42974,,13,13,26,0,0.009258,1,1,2,0,0,0,0,0,0,144,124,1028,0.000112
2017,2017,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.000766,0.000766,47,0,1029,0.000112
34798,34798,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,145,125,1030,0.000112
2044,2044,,2,5,7,0.25,0.009258,1,4,5,2,0.8,0.875,0,0.002161,0.002161,131,0,1032,0.000112
14031,14031,,5,4,9,0.5,0.02596,2,1,3,0,0,0,0,0.000192,0.000192,131,0,1031,0.000137
92156,92156,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,146,126,1033,0.000112
51197,51197,,11,11,22,0,0.009258,1,1,2,0,0,0,0,0,0,147,127,1034,0.000112
102533,102533,,4,3,7,0.5,0.046759,2,1,3,0,0,0,0,0.000529,0.000529,77,0,153,0.00014
120877,120877,,1,0,1,0,0.024146,1,0,1,0,0,0,0,0.000529,0.000529,77,0,151,0.00014
84007,84007,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,148,128,1035,0.000112
2094,2094,,0,3,3,0,0,0,3,3,2,0.8,0.875,0,0.006535,0.006535,71,0,1037,0.000112
39057,39057,,6,4,10,0.2,0.104689,4,2,6,1,1,1,9,0.011279,0.011279,71,0,274,0.000173
60738,60738,,2,1,3,0.5,0.018516,2,1,3,0,0,0,0,0.000581,0.000581,71,0,1036,0.000145
18484,18484,,1,16,17,0.111111,0.009258,1,10,11,1,1,1,0,0.009775,0.009775,131,0,1038,0.000112
32303,32303,,9,5,14,0.25,0.066808,4,1,5,0,0,0,0,0.001958,0.001958,131,0,826,0.000176
26683,26683,,0,2,2,0,0,0,1,1,1,1,1,0,0.000223,0.000223,78,0,1039,0.000112
80395,80395,,7,4,11,0.333333,0.063461,3,1,4,0,0,0,0,0.002513,0.002513,78,0,959,0.000267
92232,92232,,0,1,1,0,0,0,1,1,1,1,1,0,0.001273,0.001273,58,0,1040,0.000112
18505,18505,,18,24,42,0.166667,0.009258,1,6,7,2,0.727273,0.8125,0,0.003101,0.003101,45,0,1043,0.000112
30155,30155,,13,12,25,0.333333,0.02596,2,2,4,1,1,1,1,0.006366,0.006366,45,0,1042,0.000128
95183,95183,,6,4,10,0.333333,0.042662,3,1,4,0,0,0,0,0.001044,0.001044,45,0,1041,0.000138
2123,2123,,0,2,2,0,0,0,2,2,2,0.75,0.833333,0,0.000073,0.000073,84,0,1046,0.000112
59797,59797,,2,1,3,0.5,0.018516,2,1,3,0,0,0,0,0.000007,0.000007,84,0,1045,0.000161
10583,10583,,9,8,17,0.25,0.035218,3,2,5,1,1,1,2,0.000817,0.000817,84,0,1044,0.000211
18511,18511,,19,25,44,0.2,0.009258,1,5,6,1,1,1,0,0.002274,0.002274,45,0,1047,0.000112
110276,110276,,10,6,16,0.2,0.079022,5,1,6,0,0,0,0,0.003093,0.003093,58,0,552,0.000194
55565,55565,,5,2,7,0.333333,0.050106,3,1,4,0,0,0,0,0.005642,0.005642,63,0,439,0.000148
108655,108655,,1,2,3,0.5,0.009258,1,2,3,1,1,1,0,0.000226,0.000226,79,0,1048,0.000112
125065,125065,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,149,129,1049,0.000112
18573,18573,,0,3,3,0,0,0,3,3,1,1,1,0,0.001645,0.001645,87,0,1051,0.000112
52817,52817,,4,2,6,0.333333,0.035218,3,1,4,0,0,0,0,0.002199,0.002199,87,0,1050,0.000153
116882,116882,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,150,130,1052,0.000112
2199,2199,,0,10,10,0,0,0,9,9,3,0.75,0.861111,0,0.005619,0.005619,77,0,1055,0.000112
47431,47431,,8,2,10,0.25,0.059364,4,1,5,0,0,0,0,0.001289,0.001289,77,0,739,0.000194
47892,47892,,4,2,6,0.5,0.018516,2,1,3,0,0,0,0,0.000499,0.000499,77,0,1054,0.000123
29021,29021,,3,2,5,0.5,0.018516,2,1,3,0,0,0,0,0.000499,0.000499,77,0,1053,0.000123
2208,2208,,0,1,1,0,0,0,1,1,2,0.555556,0.6,0,0.001241,0.001241,58,0,1056,0.000112
108725,108725,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,151,131,1057,0.000112
18676,18676,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,152,132,1058,0.000112
18687,18687,,1,3,4,0.333333,0.009258,1,3,4,1,1,1,0,0.001993,0.001993,77,0,1059,0.000112
76037,76037,,7,7,14,0,0.009258,1,1,2,0,0,0,0,0,0,153,133,1060,0.000112
117000,117000,,3,3,6,0,0.009258,1,1,2,0,0,0,0,0,0,154,134,1061,0.000112
59689,59689,,1,1,2,0,0.009258,1,1,2,0,0,0,0,0,0,155,135,1062,0.000112
35116,35116,,0,1,1,0,0,0,1,1,1,1,1,0,0.001461,0.001461,66,0,1063,0.000112
84274,84274,,7,7,14,0,0.009258,1,1,2,0,0,0,0,0,0,156,136,1064,0.000112
51507,51507,,5,5,10,0,0.009258,1,1,2,0,0,0,0,0,0,157,137,1065,0.000112
2363,2363,,1,2,3,0.5,0.009258,1,2,3,2,0.666667,0.75,0,0.000073,0.000073,84,0,1066,0.000112
35139,35139,,2,2,4,0,0.009258,1,1,2,0,0,0,0,0,0,158,138,1067,0.000112
117068,117068,,4,4,8,0,0.009258,1,1,2,0,0,0,0,0,0,159,139,1068,0.000112
18770,18770,,0,1,1,0,0,0,1,1,2,0.666667,0.75,0,0.004646,0.004646,63,0,1071,0.000112
20955,20955,,4,2,6,0.2,0.044476,4,2,6,1,1,1,2.5,0.052278,0.052278,63,0,1070,0.000224
2035722,2035722,,2,1,3,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,875,0.000116
39975,39975,,4,4,8,0.333333,0.050106,3,2,5,1,1,1,1,0.010523,0.010523,66,0,874,0.000166
119894,119894,,3,2,5,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,873,0.000116
27241,27241,,3,2,5,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,872,0.000116
117099,117099,,5,2,7,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,871,0.000116
22695,22695,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,870,0.000116
56604,56604,,7,4,11,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,869,0.000116
121946,121946,,1,0,1,0,0.01439,1,0,1,0,0,0,0,0.006672,0.006672,66,0,868,0.000116
70329,70329,,6,4,10,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,867,0.000116
52458,52458,,7,7,14,0.333333,0.033404,2,2,4,2,0.545455,0.583333,12,0.006987,0.006987,45,0,866,0.000116
30455,30455,,8,6,14,0.5,0.033404,2,1,3,0,0,0,0,0.006672,0.006672,66,0,861,0.000116
